check_group,route,target_url,artifact,status,actual_outcome,notes
sitemap-url,/what-is-oci-omnichannel-inventory/,,public/sitemap.xml,pass,canonical-sitemap-url,"Sitemap URL is absolute, HTTPS, and canonical-host aligned."
sitemap-url,/lets-go-live-ecdn/,,public/sitemap.xml,pass,canonical-sitemap-url,"Sitemap URL is absolute, HTTPS, and canonical-host aligned."
sitemap-url,/delta-exports-in-salesforce-b2c-commerce-cloud/,,public/sitemap.xml,pass,canonical-sitemap-url,"Sitemap URL is absolute, HTTPS, and canonical-host aligned."
sitemap-url,/salesforce-b2c-commerce-cloud-22-8/,,public/sitemap.xml,pass,canonical-sitemap-url,"Sitemap URL is absolute, HTTPS, and canonical-host aligned."
sitemap-url,/sitegenesis-vs-sfra-vs-pwa/,,public/sitemap.xml,pass,canonical-sitemap-url,"Sitemap URL is absolute, HTTPS, and canonical-host aligned."
sitemap-url,/creating-custom-ocapi-endpoints/,,public/sitemap.xml,pass,canonical-sitemap-url,"Sitemap URL is absolute, HTTPS, and canonical-host aligned."
sitemap-url,/community-salesforce-events-and-commerce-cloud/,,public/sitemap.xml,pass,canonical-sitemap-url,"Sitemap URL is absolute, HTTPS, and canonical-host aligned."
sitemap-url,/how-to-setup-oauth-jwt-for-the-ocapi/,,public/sitemap.xml,pass,canonical-sitemap-url,"Sitemap URL is absolute, HTTPS, and canonical-host aligned."
sitemap-url,/events-and-the-golden-hoodie/,,public/sitemap.xml,pass,canonical-sitemap-url,"Sitemap URL is absolute, HTTPS, and canonical-host aligned."
sitemap-url,/salesforce-b2c-commerce-cloud-the-22-7-release/,,public/sitemap.xml,pass,canonical-sitemap-url,"Sitemap URL is absolute, HTTPS, and canonical-host aligned."
sitemap-url,/preparing-for-the-b2c-commerce-developer-certification/,,public/sitemap.xml,pass,canonical-sitemap-url,"Sitemap URL is absolute, HTTPS, and canonical-host aligned."
sitemap-url,/get-connected-at-salesforce-connections-2022/,,public/sitemap.xml,pass,canonical-sitemap-url,"Sitemap URL is absolute, HTTPS, and canonical-host aligned."
sitemap-url,/submit-multipart-form-data-to-a-third-party-service-in-sfcc/,,public/sitemap.xml,pass,canonical-sitemap-url,"Sitemap URL is absolute, HTTPS, and canonical-host aligned."
sitemap-url,/salesforce-b2c-commerce-the-22-6-release/,,public/sitemap.xml,pass,canonical-sitemap-url,"Sitemap URL is absolute, HTTPS, and canonical-host aligned."
sitemap-url,/salesforce-b2c-commerce-cloud-documentation/,,public/sitemap.xml,pass,canonical-sitemap-url,"Sitemap URL is absolute, HTTPS, and canonical-host aligned."
sitemap-url,/community-repositories/,,public/sitemap.xml,pass,canonical-sitemap-url,"Sitemap URL is absolute, HTTPS, and canonical-host aligned."
sitemap-url,/secure-coding-in-salesforce-b2c-commerce-cloud/,,public/sitemap.xml,pass,canonical-sitemap-url,"Sitemap URL is absolute, HTTPS, and canonical-host aligned."
sitemap-url,/trailblazerdx-2022-for-b2c-commerce/,,public/sitemap.xml,pass,canonical-sitemap-url,"Sitemap URL is absolute, HTTPS, and canonical-host aligned."
sitemap-url,/salesforce-b2c-commerce-the-22-5-release/,,public/sitemap.xml,pass,canonical-sitemap-url,"Sitemap URL is absolute, HTTPS, and canonical-host aligned."
sitemap-url,/certifications-for-salesforce-b2c-commerce-cloud/,,public/sitemap.xml,pass,canonical-sitemap-url,"Sitemap URL is absolute, HTTPS, and canonical-host aligned."
sitemap-url,/how-to-get-a-salesforce-b2c-commerce-cloud-sandbox/,,public/sitemap.xml,pass,canonical-sitemap-url,"Sitemap URL is absolute, HTTPS, and canonical-host aligned."
sitemap-url,/versioning-of-content-assets/,,public/sitemap.xml,pass,canonical-sitemap-url,"Sitemap URL is absolute, HTTPS, and canonical-host aligned."
sitemap-url,/video/,,public/sitemap.xml,pass,canonical-sitemap-url,"Sitemap URL is absolute, HTTPS, and canonical-host aligned."
sitemap-url,/b2c-commerce-whats-new-in-22-4/,,public/sitemap.xml,pass,canonical-sitemap-url,"Sitemap URL is absolute, HTTPS, and canonical-host aligned."
sitemap-url,/mail-attachments-in-b2c-commerce-cloud/,,public/sitemap.xml,pass,canonical-sitemap-url,"Sitemap URL is absolute, HTTPS, and canonical-host aligned."
sitemap-url,/b2c-commerce-whats-new-in-the-22-3-release/,,public/sitemap.xml,pass,canonical-sitemap-url,"Sitemap URL is absolute, HTTPS, and canonical-host aligned."
sitemap-url,/ideas/page-designer-dynamic-pages-optional-subcategories/,,public/sitemap.xml,pass,canonical-sitemap-url,"Sitemap URL is absolute, HTTPS, and canonical-host aligned."
sitemap-url,/ideas/page-designer-add-ability-to-copy-paste-components/,,public/sitemap.xml,pass,canonical-sitemap-url,"Sitemap URL is absolute, HTTPS, and canonical-host aligned."
sitemap-url,/ideas/,,public/sitemap.xml,pass,canonical-sitemap-url,"Sitemap URL is absolute, HTTPS, and canonical-host aligned."
sitemap-url,/archive/,,public/sitemap.xml,pass,canonical-sitemap-url,"Sitemap URL is absolute, HTTPS, and canonical-host aligned."
sitemap-url,/the-state-of-ohana-for-salesforce-commerce-cloud/,,public/sitemap.xml,pass,canonical-sitemap-url,"Sitemap URL is absolute, HTTPS, and canonical-host aligned."
sitemap-url,/about/,,public/sitemap.xml,pass,canonical-sitemap-url,"Sitemap URL is absolute, HTTPS, and canonical-host aligned."
sitemap-url,/privacy-policy/,,public/sitemap.xml,pass,canonical-sitemap-url,"Sitemap URL is absolute, HTTPS, and canonical-host aligned."
sitemap-url,/pdf-and-salesforce-commerce-cloud-b2c/,,public/sitemap.xml,pass,canonical-sitemap-url,"Sitemap URL is absolute, HTTPS, and canonical-host aligned."
sitemap-url,/category/external/,,public/sitemap.xml,pass,canonical-sitemap-url,"Sitemap URL is absolute, HTTPS, and canonical-host aligned."
sitemap-url,/category/linkedin/,,public/sitemap.xml,pass,canonical-sitemap-url,"Sitemap URL is absolute, HTTPS, and canonical-host aligned."
sitemap-url,/category/salesforce-architects-blog/,,public/sitemap.xml,pass,canonical-sitemap-url,"Sitemap URL is absolute, HTTPS, and canonical-host aligned."
sitemap-url,/category/salesforce-ben/,,public/sitemap.xml,pass,canonical-sitemap-url,"Sitemap URL is absolute, HTTPS, and canonical-host aligned."
sitemap-url,/pages/page/2/,,public/sitemap.xml,pass,canonical-sitemap-url,"Sitemap URL is absolute, HTTPS, and canonical-host aligned."
sitemap-url,/pages/page/3/,,public/sitemap.xml,pass,canonical-sitemap-url,"Sitemap URL is absolute, HTTPS, and canonical-host aligned."
sitemap-url,/posts/page/2/,,public/sitemap.xml,pass,canonical-sitemap-url,"Sitemap URL is absolute, HTTPS, and canonical-host aligned."
sitemap-url,/posts/page/3/,,public/sitemap.xml,pass,canonical-sitemap-url,"Sitemap URL is absolute, HTTPS, and canonical-host aligned."
sitemap-url,/posts/page/4/,,public/sitemap.xml,pass,canonical-sitemap-url,"Sitemap URL is absolute, HTTPS, and canonical-host aligned."
sitemap-url,/posts/page/5/,,public/sitemap.xml,pass,canonical-sitemap-url,"Sitemap URL is absolute, HTTPS, and canonical-host aligned."
sitemap-url,/posts/page/6/,,public/sitemap.xml,pass,canonical-sitemap-url,"Sitemap URL is absolute, HTTPS, and canonical-host aligned."
sitemap-url,/posts/page/7/,,public/sitemap.xml,pass,canonical-sitemap-url,"Sitemap URL is absolute, HTTPS, and canonical-host aligned."
sitemap-url,/posts/page/8/,,public/sitemap.xml,pass,canonical-sitemap-url,"Sitemap URL is absolute, HTTPS, and canonical-host aligned."
sitemap-url,/posts/page/9/,,public/sitemap.xml,pass,canonical-sitemap-url,"Sitemap URL is absolute, HTTPS, and canonical-host aligned."
sitemap-url,/posts/page/10/,,public/sitemap.xml,pass,canonical-sitemap-url,"Sitemap URL is absolute, HTTPS, and canonical-host aligned."
sitemap-url,/posts/page/11/,,public/sitemap.xml,pass,canonical-sitemap-url,"Sitemap URL is absolute, HTTPS, and canonical-host aligned."
sitemap-url,/posts/page/12/,,public/sitemap.xml,pass,canonical-sitemap-url,"Sitemap URL is absolute, HTTPS, and canonical-host aligned."
sitemap-url,/posts/page/13/,,public/sitemap.xml,pass,canonical-sitemap-url,"Sitemap URL is absolute, HTTPS, and canonical-host aligned."
sitemap-url,/posts/page/14/,,public/sitemap.xml,pass,canonical-sitemap-url,"Sitemap URL is absolute, HTTPS, and canonical-host aligned."
sitemap-url,/posts/page/15/,,public/sitemap.xml,pass,canonical-sitemap-url,"Sitemap URL is absolute, HTTPS, and canonical-host aligned."
sitemap-url,/posts/page/16/,,public/sitemap.xml,pass,canonical-sitemap-url,"Sitemap URL is absolute, HTTPS, and canonical-host aligned."
retire-route,/?s=ocapi,,,pass,excluded-request-aware-route,Request-aware retire route is excluded from static redirect outputs under the RHI-062 Model A exception.
retire-route,/20-years-of-dreamforce/feed/,,,pass,true-not-found,No built HTML or asset artifact exists for this retired route.
retire-route,/archive/2/,,,pass,true-not-found,No built HTML or asset artifact exists for this retired route.
retire-route,/archive/3/,,,pass,true-not-found,No built HTML or asset artifact exists for this retired route.
retire-route,/archive/4/,,,pass,true-not-found,No built HTML or asset artifact exists for this retired route.
retire-route,/archive/5/,,,pass,true-not-found,No built HTML or asset artifact exists for this retired route.
retire-route,/archive/6/,,,pass,true-not-found,No built HTML or asset artifact exists for this retired route.
retire-route,/archive/7/,,,pass,true-not-found,No built HTML or asset artifact exists for this retired route.
retire-route,/archive/8/,,,pass,true-not-found,No built HTML or asset artifact exists for this retired route.
retire-route,/archives/,,,pass,true-not-found,No built HTML or asset artifact exists for this retired route.
retire-route,/author/admin/,,,pass,true-not-found,No built HTML or asset artifact exists for this retired route.
retire-route,/author/thomas-theunen/,,,pass,true-not-found,No built HTML or asset artifact exists for this retired route.
retire-route,/author/thomas-theunen/feed/,,,pass,true-not-found,No built HTML or asset artifact exists for this retired route.
retire-route,/b2c-commerce-whats-new-in-22-4/feed/,,,pass,true-not-found,No built HTML or asset artifact exists for this retired route.
retire-route,/b2c-commerce-whats-new-in-the-22-3-release/feed/,,,pass,true-not-found,No built HTML or asset artifact exists for this retired route.
retire-route,/blog/,,,pass,true-not-found,No built HTML or asset artifact exists for this retired route.
retire-route,/caching-rest-apis-in-sfcc/feed/,,,pass,true-not-found,No built HTML or asset artifact exists for this retired route.
retire-route,/category-sitemap.xml,,,pass,true-not-found,No built HTML or asset artifact exists for this retired route.
retire-route,/category/certification/feed/,,,pass,true-not-found,No built HTML or asset artifact exists for this retired route.
retire-route,/category/community/feed/,,,pass,true-not-found,No built HTML or asset artifact exists for this retired route.
retire-route,/category/community/page/2/,,,pass,true-not-found,No built HTML or asset artifact exists for this retired route.
retire-route,/category/corporate/feed/,,,pass,true-not-found,No built HTML or asset artifact exists for this retired route.
retire-route,/category/external/feed/,,,pass,true-not-found,No built HTML or asset artifact exists for this retired route.
retire-route,/category/external/forward/feed/,,,pass,true-not-found,No built HTML or asset artifact exists for this retired route.
retire-route,/category/external/linkedin/feed/,,,pass,true-not-found,No built HTML or asset artifact exists for this retired route.
retire-route,/category/external/salesforce-architects-blog/feed/,,,pass,true-not-found,No built HTML or asset artifact exists for this retired route.
retire-route,/category/external/salesforce-ben/feed/,,,pass,true-not-found,No built HTML or asset artifact exists for this retired route.
retire-route,/category/react/feed/,,,pass,true-not-found,No built HTML or asset artifact exists for this retired route.
retire-route,/category/salesforce-commerce-cloud/ai/feed/,,,pass,true-not-found,No built HTML or asset artifact exists for this retired route.
retire-route,/category/salesforce-commerce-cloud/architecture/feed/,,,pass,true-not-found,No built HTML or asset artifact exists for this retired route.
retire-route,/category/salesforce-commerce-cloud/documentation/feed/,,,pass,true-not-found,No built HTML or asset artifact exists for this retired route.
retire-route,/category/salesforce-commerce-cloud/erd/feed/,,,pass,true-not-found,No built HTML or asset artifact exists for this retired route.
retire-route,/category/salesforce-commerce-cloud/feed/,,,pass,true-not-found,No built HTML or asset artifact exists for this retired route.
retire-route,/category/salesforce-commerce-cloud/go-live/feed/,,,pass,true-not-found,No built HTML or asset artifact exists for this retired route.
retire-route,/category/salesforce-commerce-cloud/page/10/,,,pass,true-not-found,No built HTML or asset artifact exists for this retired route.
retire-route,/category/salesforce-commerce-cloud/page/11/,,,pass,true-not-found,No built HTML or asset artifact exists for this retired route.
retire-route,/category/salesforce-commerce-cloud/page/12/,,,pass,true-not-found,No built HTML or asset artifact exists for this retired route.
retire-route,/category/salesforce-commerce-cloud/page/13/,,,pass,true-not-found,No built HTML or asset artifact exists for this retired route.
retire-route,/category/salesforce-commerce-cloud/page/2/,,,pass,true-not-found,No built HTML or asset artifact exists for this retired route.
retire-route,/category/salesforce-commerce-cloud/page/3/,,,pass,true-not-found,No built HTML or asset artifact exists for this retired route.
retire-route,/category/salesforce-commerce-cloud/page/4/,,,pass,true-not-found,No built HTML or asset artifact exists for this retired route.
retire-route,/category/salesforce-commerce-cloud/page/5/,,,pass,true-not-found,No built HTML or asset artifact exists for this retired route.
retire-route,/category/salesforce-commerce-cloud/page/6/,,,pass,true-not-found,No built HTML or asset artifact exists for this retired route.
retire-route,/category/salesforce-commerce-cloud/page/7/,,,pass,true-not-found,No built HTML or asset artifact exists for this retired route.
retire-route,/category/salesforce-commerce-cloud/page/8/,,,pass,true-not-found,No built HTML or asset artifact exists for this retired route.
retire-route,/category/salesforce-commerce-cloud/page/9/,,,pass,true-not-found,No built HTML or asset artifact exists for this retired route.
retire-route,/category/salesforce-commerce-cloud/release-notes/feed/,,,pass,true-not-found,No built HTML or asset artifact exists for this retired route.
retire-route,/category/salesforce-commerce-cloud/release-notes/page/2/,,,pass,true-not-found,No built HTML or asset artifact exists for this retired route.
retire-route,/category/salesforce-commerce-cloud/release-notes/page/3/,,,pass,true-not-found,No built HTML or asset artifact exists for this retired route.
retire-route,/category/salesforce-commerce-cloud/technical/feed/,,,pass,true-not-found,No built HTML or asset artifact exists for this retired route.
retire-route,/category/salesforce-commerce-cloud/technical/page/2/,,,pass,true-not-found,No built HTML or asset artifact exists for this retired route.
retire-route,/category/salesforce-commerce-cloud/technical/page/3/,,,pass,true-not-found,No built HTML or asset artifact exists for this retired route.
retire-route,/category/salesforce-commerce-cloud/technical/page/4/,,,pass,true-not-found,No built HTML or asset artifact exists for this retired route.
retire-route,/category/salesforce-commerce-cloud/technical/page/5/,,,pass,true-not-found,No built HTML or asset artifact exists for this retired route.
retire-route,/category/salesforce-commerce-cloud/technical/page/6/,,,pass,true-not-found,No built HTML or asset artifact exists for this retired route.
retire-route,/category/salesforce-commerce-cloud/technical/page/7/,,,pass,true-not-found,No built HTML or asset artifact exists for this retired route.
retire-route,/category/salesforce-platform/feed/,,,pass,true-not-found,No built HTML or asset artifact exists for this retired route.
retire-route,/category/uncategorized/feed/,,,pass,true-not-found,No built HTML or asset artifact exists for this retired route.
retire-route,/category/video/feed/,,,pass,true-not-found,No built HTML or asset artifact exists for this retired route.
retire-route,/category/video/podcasts/feed/,,,pass,true-not-found,No built HTML or asset artifact exists for this retired route.
retire-route,/category/video/sessions/feed/,,,pass,true-not-found,No built HTML or asset artifact exists for this retired route.
retire-route,/cdn-cgi/l/email-protection/,,,pass,true-not-found,No built HTML or asset artifact exists for this retired route.
retire-route,/certifications-for-salesforce-b2c-commerce-cloud/feed/,,,pass,true-not-found,No built HTML or asset artifact exists for this retired route.
retire-route,/comments/feed/,,,pass,true-not-found,No built HTML or asset artifact exists for this retired route.
retire-route,/commerce-cloud-t-shirts-on-shirtforce/feed/,,,pass,true-not-found,No built HTML or asset artifact exists for this retired route.
retire-route,/connecting-the-clouds-wedding-or-funeral/feed/,,,pass,true-not-found,No built HTML or asset artifact exists for this retired route.
retire-route,/contact/,,,pass,true-not-found,No built HTML or asset artifact exists for this retired route.
retire-route,/creating-custom-ocapi-endpoints/feed/,,,pass,true-not-found,No built HTML or asset artifact exists for this retired route.
retire-route,/custom-ttf-fonts-in-pdf-for-sfcc/feed/,,,pass,true-not-found,No built HTML or asset artifact exists for this retired route.
retire-route,/disclaimer/,,,pass,true-not-found,No built HTML or asset artifact exists for this retired route.
retire-route,/e-landing-page-sitemap.xml,,,pass,true-not-found,No built HTML or asset artifact exists for this retired route.
retire-route,/elementor-landing-page-1179/,,,pass,true-not-found,No built HTML or asset artifact exists for this retired route.
retire-route,/getting-to-know-sfra-as-a-developer/feed/,,,pass,true-not-found,No built HTML or asset artifact exists for this retired route.
retire-route,/helpful-salesforce-b2c-commerce-cloud-cli-tools/feed/,,,pass,true-not-found,No built HTML or asset artifact exists for this retired route.
retire-route,/how-to-get-a-salesforce-b2c-commerce-cloud-sandbox/feed/,,,pass,true-not-found,No built HTML or asset artifact exists for this retired route.
retire-route,/how-to-get-salesforce-certification-vouchers/feed/,,,pass,true-not-found,No built HTML or asset artifact exists for this retired route.
retire-route,/how-to-load-client-side-javascript-and-css-in-sfra/$%7bstyle.src%7d/,,,pass,true-not-found,No built HTML or asset artifact exists for this retired route.
retire-route,/how-to-use-ocapi-scapi-hooks/feed/,,,pass,true-not-found,No built HTML or asset artifact exists for this retired route.
retire-route,/is-salesforce-certification-worth-it/feed/,,,pass,true-not-found,No built HTML or asset artifact exists for this retired route.
retire-route,/lets-go-live-customer-migration/feed/,,,pass,true-not-found,No built HTML or asset artifact exists for this retired route.
retire-route,/lets-go-live-ecdn/feed/,,,pass,true-not-found,No built HTML or asset artifact exists for this retired route.
retire-route,/lets-go-live-seo/feed/,,,pass,true-not-found,No built HTML or asset artifact exists for this retired route.
